20160820,0.5,0.0
20160825,0.33448576243215244,0.0
20161119,0.5,0.0
20170929,0.324504560706959,0.51
20180424,0.5,-0.39
20180516,0.49102158880247976,-0.95
20181112,0.511822062513776,-0.64
20190112,0.2475192990989215,0.0
20200218,0.4109630784571234,0.0
20200413,0.5,0.0
20181212,0.39078876804677337,1.35
20190111,0.5,0.23
20190305,0.5,-0.02
20191005,0.3486802546580349,0.0
20200314,0.5,0.0
20171015,0.5,0.0
20171107,0.5,-0.83
20180402,0.39235570148986526,0.0
20180705,0.2954169611672068,1.11
20181115,0.199525480524531,-0.36
20200311,0.3272794222174194,0.0
20170605,0.5,-0.19
20170625,0.6515628115725343,0.0
20170905,0.5912036895898719,-0.62
20171024,0.5,0.44
20180714,0.5034184680318649,0.0
20180904,0.5,0.0
20181031,0.37941091795319876,0.99
20181103,0.49160673839596813,0.0
20181207,0.1877854361899919,0.58
20190113,0.9181231198215168,0.0
20190420,0.5,0.0
20191116,0.22485192967146528,0.0
20181011,0.37541447235482706,-1.69
20190208,0.4065788935012112,-0.91
20190417,0.5,0.55
20161201,0.5,0.0
20170613,0.5,0.37
20170809,0.5,-1.29
20200202,0.5,0.0
20170913,0.532832264801691,0.34
20180702,0.3720930599911015,-0.67
20180930,0.311332455369011,0.0
20181104,0.5,0.0
20161026,0.5,0.0
20161115,0.5,0.0
20170504,0.5,1.62
20170725,0.5,0.74
20180510,0.5145429926020261,0.25
20190201,0.5965700106690883,-0.41
20190620,0.5303484630087935,-0.25
20190911,0.5,-0.21
20191230,0.5,-0.91
20200217,0.3132264128191113,0.0
20161108,0.5,0.0
20170413,0.5,-0.33
20171018,0.5,0.55
20180303,0.47665699046046756,0.0
20180427,0.6480608530566917,0.23
20180520,0.494234790224194,0.0
20180805,0.3421183763369348,0.0
20181116,0.5,-0.18
20190218,0.3093514473322965,0.35
20190906,0.3749284589418287,-0.03
20191203,0.5,-0.22
20161106,0.5,0.0
20170723,0.38830847769732374,0.0
20171130,0.4016061466875872,-0.55
20180421,0.5,0.0
20190613,0.37524991641787575,0.09
20161125,0.5798841027500283,0.0
20170113,0.5,1.11
20170122,0.5,0.0
20170521,0.5,0.0
20170813,0.4856873880318656,0.0
20170918,0.385593018191631,0.2
20171105,0.5,0.0
20180205,0.5859801502932037,-1.44
20180707,0.5,0.0
20190309,0.5,0.0
20190324,0.5151346687482102,0.0
20160814,0.5,0.0
20161209,0.5,0.26
20180226,0.6545955316795161,0.81
20180429,0.5,0.0
20190813,0.31926309196400016,0.22
20161011,0.5575522915981733,0.0
20161114,0.5,0.0
20170308,0.5,0.5
20171120,0.5,0.15
20180701,0.6461511564744347,0.0
20180704,0.39694039946442344,1.0
20190126,0.02922665889296529,0.0
20190603,0.31606827946372895,0.21
20160828,0.5,0.0
20170803,0.5,0.33
20171013,0.4419959597381935,-0.17
20180408,0.5,0.0
20180918,0.36070763863965183,0.46
20190416,0.5,0.0
