20200321,elpais,0.3272794222174194,""
20180110,"","",0.02
20180623,elpais,0.5260850066276553,""
20181224,elpais,0.35696604301378565,-0.89
20200402,elpais,0.3272794222174194,""
20170626,elpais,0.2537866268813145,0.62
20190806,elpais,0.32341832834862383,-0.89
20170712,"","",1.07
20170719,"","",0.6
20180423,elpais,0.16683768540683522,0.38
20181220,"","",-1.97
20191108,elpais,0.42335994649212605,-0.57
20170419,elpais,0.5502701634017234,1.03
20170921,"","",0.05
20180128,elpais,0.3228078774240138,""
20170112,elpais,0.4678321592940428,-0.01
20170812,elpais,0.43787197244715353,""
20171023,"","",-0.6
20180721,elpais,0.4204420669350551,""
20180913,elpais,0.34369443660669646,0.24
20200425,elpais,0.3272794222174194,""
20170606,elpais,0.7245690949936615,-0.05
20180819,elpais,0.5546695319931625,""
20190304,elpais,0.33988654797975104,-0.09
20200319,elpais,0.3272794222174194,""
20180422,elpais,0.5121919402400751,""
20180508,elpais,0.46543290659556624,0.27
20190510,elpais,0.27848431507025956,0.25
20170608,elpais,0.41570349514595945,0.75
20180113,elpais,0.3118437772473225,""
20180116,elpais,0.13708566129068694,0.51
20181005,elpais,0.4544627193153769,-0.65
20190509,elpais,0.3744417674281933,-1.43
20191020,elpais,0.5114527347902953,""
20191024,"","",0.07
20170509,elpais,0.6215175443193215,-0.42
20170731,elpais,0.45622827567454977,-0.32
20170911,elpais,0.7305774881105079,1.91
20180917,elpais,0.32882708504603986,0.42
20170119,"","",-0.08
20190623,elpais,0.45121206396740693,""
20170726,elpais,0.7644607954855547,0.49
20180817,"","",-0.11
20190731,elpais,0.2774296547389946,-0.17
20191013,elpais,0.2294272582689495,""
20171123,elpais,0.7798561553547606,0.19
20170130,"","",-1.5
20170711,elpais,0.5394124130624544,-0.57
20171210,elpais,0.3853406578952957,""
20190119,elpais,0.2935950043325873,""
20180221,elpais,0.44501654705526755,-0.73
20180502,elpais,0.6088360336610817,1.09
20180711,elpais,0.43142426690722013,-1.57
20180726,elpais,0.4744894895593571,0.79
20190128,elpais,0.33866689308956716,-1.34
20200414,elpais,0.3272794222174194,""
20170421,elpais,0.31344787781856714,0.04
20180203,elpais,0.4250766121281849,""
20180314,"","",-0.03
20180608,elpais,0.4736160111254898,-0.84
20180717,elpais,0.5916154373415813,0.03
20180915,elpais,0.5671185871734474,""
20181027,elpais,0.30994451113391924,""
20190118,"","",1.8
20200101,elpais,0.5818979911458698,""
20200205,elpais,0.6621143365257978,""
20200224,elpais,0.1613813029116085,""
20161006,elpais,0.5852813037324289,""
20170727,elpais,0.5884008258501533,0.26
20171009,elpais,0.20124558381041752,0.5
20171016,"","",-0.75
20171026,"","",1.92
20171128,elpais,0.5042628795890166,0.81
20180513,elpais,0.5041043058892667,""
20181107,elpais,0.2835841302086878,1.99
20190228,"","",0.72
20190408,"","",-0.76
20170411,"","",-0.21
20170822,"","",0.48
20170906,"","",-0.48
20190322,elpais,0.3063807190557329,-1.67
20191019,elpais,0.31977150525359355,""
20200127,elpais,0.4179177544801595,""
20170612,elpais,0.48339230395555105,-1.24
20171108,"","",-0.02
20180521,elpais,0.4692606619770109,-0.45
20180710,elpais,0.1905891105046327,-0.38
20190828,elpais,0.5028221021855038,0.21
20190904,elpais,0.3232429991666908,0.54
20170609,"","",0.23
20170611,elpais,0.4014731651272228,""
20190107,"","",0.44
20190428,elpais,0.2816636682646627,""
20190714,elpais,0.5733890204199308,""
20190812,"","",-0.93
20181123,"","",0.12
20191114,elpais,0.3165814096565274,-0.23
20191212,"","",0.81
20180112,"","",0.26
20180526,elpais,0.47693046196300126,""
20181006,elpais,0.007863675573575103,""
20181014,elpais,0.24498624915049205,""
20181120,elpais,0.4399258516550195,-1.55
20190425,"","",0.47
20190815,"","",-0.04
20191123,elpais,0.28180090313780143,""
20180225,elpais,0.4128582684376242,""
20180724,"","",0.48
20190411,"","",0.41
20190916,elpais,0.6242212441015224,-0.94
20190426,"","",0.05
20200411,elpais,0.3272794222174194,""
20170105,"","",0.27
20190505,elpais,0.45105087555568707,""
20190522,"","",-0.07
20160712,elpais,0.8309432015757638,""
20170221,"","",0.36
20170324,elpais,0.20659399531671438,-0.15
20180108,elpais,0.47611594802357754,-0.12
20180215,elpais,0.49061859236646777,0.3
20180312,elpais,0.43129736716137307,0.43
20180315,"","",-0.04
20190125,elpais,0.29019841633559634,0.38
20190905,"","",1.54
20191220,elpais,0.47104475152621356,0.61
20170303,"","",0.85
20180201,elpais,0.3724656445260952,-0.5
20181128,"","",0.19
20181129,"","",-0.04
20190328,elpais,0.19571521876193876,-0.6
20170202,"","",0.81
20170716,elpais,0.47296331014560944,""
20170818,"","",-0.56
20180607,elpais,0.2298535214288986,0.38
20170306,elpais,0.33045097810994284,0.06
20190807,elpais,0.5108392633811901,0.54
20200109,elpais,0.3519651140356676,""
20161127,elpais,0.33187622760600427,""
20170926,elpais,0.41768402770152285,-0.26
20180114,elpais,0.2784119949670378,""
20180727,elpais,0.43380307313827837,0.9
20181022,elpais,0.36151019604260043,-0.96
20181101,elpais,0.08001124133223027,0.69
20181202,elpais,0.31961930894979224,""
20191001,elpais,0.5532072684124097,-0.85
20191015,"","",1.19
20170109,"","",-0.24
20170720,elpais,0.4775255225408317,-0.22
20191102,elpais,0.43718716443405853,""
20200406,elpais,0.3272794222174194,""
20170514,elpais,0.4196308736529567,""
20171113,elpais,0.4816781088786189,-0.42
20181204,elpais,0.2515422310539787,-1.28
20190930,elpais,0.3207098742031604,0.66
20191125,elpais,0.5372610982364306,0.7
20200501,elpais,0.3272794222174194,""
20170706,elpais,0.5050665461491215,-0.24
20171122,elpais,0.8754415357421376,0.21
20190202,elpais,0.34085353541128793,""
20190214,elpais,0.7311919182270177,-0.33
20190717,elpais,0.3965674913554142,-0.99
20191022,"","",-0.24
20191111,"","",-0.06
20170114,elpais,0.4617305729832573,""
20170607,elpais,0.44363003228935655,-0.07
20171103,"","",-0.96
20171110,"","",-0.48
20171201,elpais,0.10691808244702036,-1.23
20171213,elpais,0.5288764502757851,-0.27
20181119,elpais,0.2241936619107029,-0.56
20190206,"","",0.1
20190725,"","",-0.43
20191009,"","",0.58
20191106,elpais,0.47947355757522064,-0.1
20171207,elpais,0.3975547346177935,0.77
20180531,"","",-1.05
20190817,elpais,0.644897533196346,""
20180118,"","",-0.4
20180213,elpais,0.4722026257787535,-1.23
20180323,"","",-0.99
20180612,elpais,0.6151335849051851,0.16
20190925,elpais,0.07496052853888133,-0.36
20170713,"","",0.93
20170811,elpais,0.5636947461130416,-1.6
20180517,elpais,0.2985616573747711,1.04
20190720,elpais,0.7420399724701479,""
20200131,elpais,0.3607905657266163,""
20200329,elpais,0.3272794222174194,""
20170409,elpais,0.2829807958523832,""
20170703,elpais,0.3670335516809087,1.53
20180611,"","",1.56
20190430,elpais,0.22498225798908758,0.56
20191228,elpais,0.3501667681513064,""
20170912,"","",0.13
20180124,"","",-0.44
20180227,"","",-0.02
20181231,elpais,0.35419723408694,0.54
20190212,"","",0.52
20180327,"","",0.99
20180518,"","",-1.02
20190415,elpais,0.8166021113476462,0.3
20200227,elpais,0.3272794222174194,""
20200312,elpais,0.3272794222174194,""
20170120,"","",0.01
20170718,elpais,0.6450148736774397,-1.19
20180630,elpais,0.3207997088915532,""
20180723,elpais,0.30719532200494243,0.01
20190513,elpais,0.6791632318446796,-0.78
20161214,"","",-1.21
20170427,"","",-0.74
20171228,elpais,0.493681629762593,-0.71
20180413,elpais,0.30350279651240863,0.21
20180906,elpais,0.2976425329220793,-1.0
20190703,elpais,0.3368312859395934,1.22
20190719,elpais,0.6247365664065995,-0.6
20190829,elpais,0.22937922528343738,0.54
20200115,elpais,0.23453767492242053,""
20180117,elpais,0.49447402341915875,-0.44
20180504,elpais,0.08624216933855802,0.65
20180808,elpais,0.16917060142514606,-0.26
20190104,elpais,0.15002771537661191,2.52
20190122,elpais,0.38542741334455516,-0.18
20190422,elpais,0.43470220961449973,""
20190607,elpais,0.5635042082630354,0.73
20200408,elpais,0.3272794222174194,""
20200424,elpais,0.3272794222174194,""
20170523,elpais,0.2939155813487135,1.14
20170529,elpais,0.07225182425443971,-0.19
20170928,elpais,0.7550915720275863,-0.39
20171025,"","",-0.51
20181002,"","",-1.08
20200304,elpais,0.3272794222174194,""
20161102,elpais,0.6568699251722995,""
20171006,"","",-0.29
20171019,"","",-0.74
20180328,"","",0.86
20190614,elpais,0.4502684710535041,-0.57
20200415,elpais,0.3272794222174194,""
20161007,elpais,0.3937210331621524,""
20161031,elpais,0.27499432471985796,""
20180802,elpais,0.5125256641717186,-1.03
20180919,elpais,0.8283367949138467,0.41
20190928,elpais,0.5442477463784149,""
20200327,elpais,0.3272794222174194,""
20160726,elpais,0.31555231662879213,""
20170227,"","",0.11
20170704,"","",-0.35
20180614,elpais,0.48368676584920145,0.59
20180709,"","",0.22
20190727,elpais,0.4491193371272793,""
20200215,elpais,0.40759423120806865,""
20200309,elpais,0.3272794222174194,""
20200320,elpais,0.3272794222174194,""
20170206,"","",-1.11
20170615,elpais,0.3895682892236739,-0.71
20170628,elpais,0.6831924849838761,0.51
20180425,elpais,0.4060412998767179,-0.26
20200121,elpais,0.17090048567015925,""
20200125,elpais,0.6570719886225989,""
20180311,elpais,0.33372268922764653,""
20180407,elpais,0.4704942597403902,""
20180507,elpais,0.5125845273057288,0.36
20180719,elpais,0.1774781699801504,-0.33
20190418,"","",0.34
20191008,elpais,0.4026725952005497,-1.15
20170217,"","",-0.57
20170629,elpais,0.36906766924108547,-1.6
20171118,elpais,0.3984015388018822,""
20181025,"","",1.24
20161229,"","",-0.19
20170310,"","",0.08
20170407,elpais,0.3686210904914995,0.1
20170503,elpais,0.9498375047332199,0.15
20180924,elpais,0.500224600261059,-0.81
20190316,elpais,0.2787465985810715,""
20180122,elpais,0.2661745653227896,1.0
20180813,elpais,0.2738753161568819,-0.75
20181102,elpais,0.2771367210275532,0.43
20200325,elpais,0.3272794222174194,""
20160912,elpais,0.23245374005067618,""
20170203,"","",0.6
20181001,elpais,0.3034958634433443,0.19
20190318,elpais,0.4656603698774693,0.72
20191231,elpais,0.49807324308791023,-0.66
20161205,elpais,0.5616423757272222,""
20161216,"","",0.77
20170124,"","",0.89
20171229,elpais,0.4703719414301086,-0.49
20180622,elpais,0.6405767174356218,0.93
20180825,elpais,0.7019103048538601,""
20190312,elpais,0.25978824548485707,-0.11
20190824,elpais,0.4193507777225926,""
20180202,elpais,0.1892602395405879,-1.81
20190519,elpais,0.19468698167990584,""
20170106,"","",0.29
20171005,"","",2.51
20180106,elpais,0.46539616555473995,""
20180401,elpais,0.4281199416922715,""
20190404,elpais,0.4165576632622623,0.49
20161211,elpais,0.5292825739082353,""
20200119,elpais,0.41764107588549937,""
20180722,elpais,0.37741454635100813,""
20181117,elpais,0.6344530171907558,""
20190330,elpais,0.43972346152921277,""
20190705,"","",-0.7
20170211,elpais,0.470676434279887,""
20171003,"","",0.02
20171204,"","",1.23
20180511,elpais,0.32216875539837375,0.24
20181009,elpais,0.1636514324420757,0.67
20181109,"","",-0.46
20190307,elpais,0.1489001918787625,-0.5
20190403,elpais,0.5834526860848075,1.33
20200404,elpais,0.3272794222174194,""
20180412,"","",0.12
20180831,elpais,0.23370971138369995,-0.72
20190530,elpais,0.43076178206475524,0.85
20170618,elpais,0.521742035894061,""
20180219,elpais,0.3149293872232085,-0.26
20180320,elpais,0.18452902983595493,0.18
20180509,elpais,0.21948824757651297,0.52
20190528,elpais,0.31488014989263996,-0.27
20191224,elpais,0.5317553579067378,0.02
20200122,elpais,0.75104897833551,""
20170714,"","",-0.03
20171116,"","",0.75
20180911,"","",0.14
20181105,elpais,0.30308017457567604,0.2
20190523,"","",-1.28
20191012,elpais,0.4058436920217399,""
20200430,elpais,0.3272794222174194,""
20161213,"","",1.58
20170125,"","",1.73
20180313,elpais,0.3937944577081268,-0.37
20180316,elpais,0.3117294346175193,0.79
20180627,"","",0.22
20180912,"","",0.24
20180923,elpais,0.4139781552932905,""
20181214,"","",-0.45
20181229,elpais,0.23087049364042725,""
20171221,"","",0.95
20180713,elpais,0.5067773430388045,-0.33
20181019,elpais,0.2591742183652464,0.03
20181108,elpais,0.44816284574599385,0.1
20190101,elpais,0.4124360777415352,""
20170426,"","",-0.18
20170825,elpais,0.5231579372957051,-0.12
20170908,elpais,0.562117965016538,0.05
20180801,elpais,0.3971723230488075,-0.72
20181007,elpais,0.05108265737416276,""
20190405,elpais,0.37625279034254094,-0.25
20180420,elpais,0.09175955918461091,0.16
20180830,elpais,0.2770928643321854,-1.06
20200427,elpais,0.3272794222174194,""
20170110,elpais,0.542388520952623,-0.43
20180512,elpais,0.44562059427040124,""
20181004,elpais,0.43183340583225144,-0.5
20190131,elpais,0.19815197469881007,-0.16
20190524,elpais,0.1865136569734113,0.66
20190718,elpais,0.372862620636226,-0.63
20190810,elpais,0.490603988526317,""
20170222,elpais,0.1875330889595285,-0.88
20170814,elpais,0.20964911378756718,1.73
20171206,elpais,0.36413259482218796,-0.27
20171220,elpais,0.378131731843498,-0.26
20180816,elpais,0.16772280655425073,0.43
20190910,elpais,0.4617570261836561,0.75
20191119,elpais,0.4082607399369703,0.01
20161212,"","",0.18
20170510,elpais,0.7388073737437464,-0.13
20190707,elpais,0.37710729525515607,""
20191118,elpais,0.3103999384781604,-0.04
20191219,"","",-0.05
20170115,elpais,0.22993855419214082,""
20170314,"","",-0.91
20170807,elpais,0.6744135141912214,0.17
20180618,elpais,0.630404686434898,-0.83
20190419,elpais,0.10513166056857409,""
20191112,"","",-0.87
20200221,elpais,0.22207135942640857,""
20200412,elpais,0.3272794222174194,""
20170710,elpais,0.6727063017340612,0.2
20180606,elpais,0.49091239573105566,1.09
20181008,elpais,0.3133813139783465,-0.59
20190110,"","",0.38
20170927,elpais,0.40672774212238805,1.76
20171030,"","",2.44
20190619,elpais,0.588428757453494,-0.1
20191105,elpais,0.29383721187421036,-0.09
20200405,elpais,0.3272794222174194,""
20171218,elpais,0.2759231861416932,0.92
20180109,elpais,0.4737374162822833,0.27
20190628,elpais,0.47337218878997567,0.56
20190710,elpais,0.21213341618018372,-0.23
20190826,"","",0.34
20191021,elpais,0.41183283936271925,0.78
20200326,elpais,0.3272794222174194,""
20170102,"","",0.71
20170216,"","",-0.31
20180920,"","",1.03
20190722,"","",-0.08
20200308,elpais,0.3272794222174194,""
20170315,"","",0.79
20170802,"","",-0.69
20180403,"","",-0.53
20180621,elpais,0.36978700437823914,-0.89
20181121,elpais,0.31223086193748945,1.06
20190819,elpais,0.3073181969564051,0.73
20191206,"","",1.51
20170309,elpais,0.3188055247066952,1.5
20171011,"","",1.34
20180331,elpais,0.6802144978634573,""
20180625,elpais,0.4908007730200187,-1.78
20181130,elpais,0.42600279505450483,-0.24
20190321,"","",-0.53
20191126,elpais,0.3909746440604334,0.05
20171205,"","",0.03
20180926,elpais,0.2171259205054768,0.33
20190225,elpais,0.4090312733130858,-0.0
20200315,elpais,0.3272794222174194,""
20170425,"","",0.15
20180115,elpais,0.6722726395319683,0.05
20180628,elpais,0.3709890361631149,-0.72
20181216,elpais,0.35187479575180225,""
20190409,"","",-0.32
20191004,"","",0.67
20191006,elpais,0.29108922121600755,""
20171004,"","",-2.85
20180207,elpais,0.25933723478720727,1.7
20180827,elpais,0.20633390131861085,0.73
20181113,elpais,0.35987010026634075,0.76
20190627,"","",-0.1
20190801,"","",0.75
20190923,"","",-0.93
20200229,elpais,0.3272794222174194,""
20180318,elpais,0.30032150106112654,""
20170622,elpais,0.4819565831110577,-0.29
20180111,elpais,0.593849811315451,0.07
20180418,elpais,0.3988189345214224,0.54
20180503,elpais,0.3946769146397671,-0.5
20180514,elpais,0.4014018293867547,-0.13
20180523,"","",-1.12
20190323,elpais,0.5153443465530926,""
20170418,"","",-0.6
20180604,elpais,0.2856544475406393,1.22
20180720,elpais,0.4396880773574711,0.04
20161215,elpais,0.529207541752454,1.33
20170804,elpais,0.46090090057683253,1.04
20170823,"","",-0.69
20180101,elpais,0.4427005176432236,""
20180330,elpais,0.37483534365770027,""
20180809,elpais,0.5835078701244641,0.08
20180811,elpais,0.6093703761497218,""
20190120,elpais,0.34633123421724893,""
20190429,"","",0.12
20170512,"","",0.33
20170829,elpais,0.6332689169064019,-0.91
20181118,elpais,0.2137942732286964,""
20190210,elpais,0.49289617885823916,""
20190915,elpais,0.615864046825735,""
20170922,elpais,0.35937610979542245,0.08
20171231,elpais,0.5993873744546301,""
20180928,"","",-1.45
20190220,elpais,0.20240382880547472,0.49
20190608,elpais,0.31052581190706,""
20190816,elpais,0.49128538240619557,1.78
20190909,"","",0.23
20191211,"","",0.77
20200219,elpais,0.16195047790965839,""
20180206,elpais,0.46410545822138116,-2.53
20180921,elpais,0.3020977953824532,0.07
20181126,elpais,0.30724054505359055,1.96
20190502,"","",-1.59
20191003,elpais,0.3162605926999618,-0.11
20170610,elpais,0.4703976716874348,""
20180326,elpais,0.45862958894333444,-0.13
20190611,elpais,0.14397116694429588,-0.13
20191205,"","",-0.3
20200318,elpais,0.3272794222174194,""
20161230,"","",0.27
20170602,elpais,0.7355332210803895,0.23
20170828,elpais,0.5498351937794316,-0.57
20180307,elpais,0.25486004390989764,0.13
20181230,elpais,0.3058775487360628,""
20190320,"","",-0.91
